"","gene_id","gene_name","overall_rank","average_rank","n_withinTop2000"
"ENSG00000171476","ENSG00000171476","HOPX",78,279,4
"ENSG00000176956","ENSG00000176956","LY6H",78,279,4
"ENSG00000154146","ENSG00000154146","NRGN",78,279,4
"ENSG00000145425","ENSG00000145425","RPS3A",80,279.5,4
"ENSG00000137154","ENSG00000137154","RPS6",81,279.75,4
"ENSG00000162188","ENSG00000162188","GNG3",82,280,4
"ENSG00000198886","ENSG00000198886","MT-ND4",83,282,4
"ENSG00000198727","ENSG00000198727","MT-CYB",84,284.75,4
"ENSG00000063177","ENSG00000063177","RPL18",85,286.25,4
"ENSG00000125814","ENSG00000125814","NAPB",86,287,4
"ENSG00000105223","ENSG00000105223","PLD3",87,287.75,4
"ENSG00000118785","ENSG00000118785","SPP1",88,288.25,4
"ENSG00000013297","ENSG00000013297","CLDN11",89.5,288.75,4
"ENSG00000101210","ENSG00000101210","EEF1A2",89.5,288.75,4
"ENSG00000171617","ENSG00000171617","ENC1",91,289.75,4
"ENSG00000164587","ENSG00000164587","RPS14",92,290.5,4
"ENSG00000152377","ENSG00000152377","SPOCK1",93.5,292,4
"ENSG00000128739","ENSG00000128739","SNRPN",93.5,292,4
"ENSG00000105649","ENSG00000105649","RAB3A",95,292.5,4
"ENSG00000189043","ENSG00000189043","NDUFA4",96.5,295,4
"ENSG00000133318","ENSG00000133318","RTN3",96.5,295,4
"ENSG00000139970","ENSG00000139970","RTN1",98,295.5,4
"ENSG00000197756","ENSG00000197756","RPL37A",99,298.75,4
"ENSG00000131711","ENSG00000131711","MAP1B",100,299,4
"ENSG00000198938","ENSG00000198938","MT-CO3",101,300,4
"ENSG00000134419","ENSG00000134419","RPS15A",102,301.5,4
"ENSG00000198804","ENSG00000198804","MT-CO1",103,309.25,4
"ENSG00000150867","ENSG00000150867","PIP4K2A",104,310.75,4
"ENSG00000110700","ENSG00000110700","RPS13",105,311.25,4
"ENSG00000126214","ENSG00000126214","KLC1",106,311.5,4
"ENSG00000107331","ENSG00000107331","ABCA2",107,312.75,4
"ENSG00000166913","ENSG00000166913","YWHAB",108,313,4
"ENSG00000142408","ENSG00000142408","CACNG8",109,314,4
"ENSG00000130720","ENSG00000130720","FIBCD1",110,314.25,4
"ENSG00000198668","ENSG00000198668","CALM1",111,315,4
"ENSG00000166257","ENSG00000166257","SCN3B",112,315.25,4
"ENSG00000198712","ENSG00000198712","MT-CO2",113,315.5,4
"ENSG00000122026","ENSG00000122026","RPL21",114,316.25,4
"ENSG00000161970","ENSG00000161970","RPL26",115.5,316.75,4
"ENSG00000198899","ENSG00000198899","MT-ATP6",115.5,316.75,4
"ENSG00000107902","ENSG00000107902","LHPP",117,317.75,4
"ENSG00000111640","ENSG00000111640","GAPDH",118,318.25,4
"ENSG00000198840","ENSG00000198840","MT-ND3",119,319.75,4
"ENSG00000008735","ENSG00000008735","MAPK8IP2",120,320.5,4
"ENSG00000145920","ENSG00000145920","CPLX2",121,323.25,4
"ENSG00000122574","ENSG00000122574","WIPF3",122,323.5,4
"ENSG00000198888","ENSG00000198888","MT-ND1",123,324.25,4
"ENSG00000136541","ENSG00000136541","ERMN",124.5,324.5,4
"ENSG00000115468","ENSG00000115468","EFHD1",124.5,324.5,4
"ENSG00000080822","ENSG00000080822","CLDND1",126,327.25,4
"ENSG00000177954","ENSG00000177954","RPS27",127,327.5,4
"ENSG00000142676","ENSG00000142676","RPL11",128,328.5,4
"ENSG00000066322","ENSG00000066322","ELOVL1",129.5,328.75,4
"ENSG00000108387","ENSG00000108387","SEPTIN4",129.5,328.75,4
"ENSG00000157782","ENSG00000157782","CABP1",131,329,4
"ENSG00000173786","ENSG00000173786","CNP",132,331,4
"ENSG00000101439","ENSG00000101439","CST3",133,332,4
"ENSG00000126583","ENSG00000126583","PRKCG",134,333,4
"ENSG00000121753","ENSG00000121753","ADGRB2",135,333.5,4
"ENSG00000250722","ENSG00000250722","SELENOP",136,333.75,4
"ENSG00000170091","ENSG00000170091","NSG2",137,335.5,4
"ENSG00000133169","ENSG00000133169","BEX1",138,339.75,4
"ENSG00000078053","ENSG00000078053","AMPH",139,341.5,4
"ENSG00000104267","ENSG00000104267","CA2",140,341.75,4
"ENSG00000198786","ENSG00000198786","MT-ND5",141,343,4
"ENSG00000106976","ENSG00000106976","DNM1",142,343.25,4
"ENSG00000102471","ENSG00000102471","NDFIP2",143,344,4
"ENSG00000198763","ENSG00000198763","MT-ND2",144,344.75,4
"ENSG00000175602","ENSG00000175602","CCDC85B",145,348.25,4
"ENSG00000233927","ENSG00000233927","RPS28",146,348.5,4
"ENSG00000136813","ENSG00000136813","ECPAS",147,348.75,4
"ENSG00000184144","ENSG00000184144","CNTN2",148,349.5,4
"ENSG00000175352","ENSG00000175352","NRIP3",149,353,4
"ENSG00000021300","ENSG00000021300","PLEKHB1",150,354.5,4
"ENSG00000108107","ENSG00000108107","RPL28",151,354.75,4
"ENSG00000080824","ENSG00000080824","HSP90AA1",152,355,4
"ENSG00000185518","ENSG00000185518","SV2B",153,356,4
"ENSG00000102934","ENSG00000102934","PLLP",154,357,4
"ENSG00000150625","ENSG00000150625","GPM6A",155,357.5,4
"ENSG00000070087","ENSG00000070087","PFN2",156.5,359.75,4
"ENSG00000138326","ENSG00000138326","RPS24",156.5,359.75,4
"ENSG00000129538","ENSG00000129538","RNASE1",158,360,4
"ENSG00000116251","ENSG00000116251","RPL22",159,361.25,4
"ENSG00000145592","ENSG00000145592","RPL37",160.5,362,4
"ENSG00000133872","ENSG00000133872","SARAF",160.5,362,4
"ENSG00000106089","ENSG00000106089","STX1A",162,362.75,4
"ENSG00000124920","ENSG00000124920","MYRF",163,363.25,4
"ENSG00000105695","ENSG00000105695","MAG",164,364,4
"ENSG00000018236","ENSG00000018236","CNTN1",165,364.25,4
"ENSG00000129990","ENSG00000129990","SYT5",166,366,4
"ENSG00000109971","ENSG00000109971","HSPA8",167,367.75,4
"ENSG00000156482","ENSG00000156482","RPL30",168,368.5,4
"ENSG00000124140","ENSG00000124140","SLC12A5",169,369.75,4
"ENSG00000020129","ENSG00000020129","NCDN",170,372.25,4
"ENSG00000143933","ENSG00000143933","CALM2",171,372.5,4
"ENSG00000096384","ENSG00000096384","HSP90AB1",172,373.75,4
"ENSG00000169783","ENSG00000169783","LINGO1",173,374,4
"ENSG00000171246","ENSG00000171246","NPTX1",174,377.5,4
"ENSG00000054690","ENSG00000054690","PLEKHH1",175,378.5,4
"ENSG00000089199","ENSG00000089199","CHGB",176,380.5,4
"ENSG00000111669","ENSG00000111669","TPI1",177.5,380.75,4
"ENSG00000126803","ENSG00000126803","HSPA2",177.5,380.75,4
"ENSG00000228253","ENSG00000228253","MT-ATP8",179,381.75,4
"ENSG00000269028","ENSG00000269028","MTRNR2L12",180,383,4
"ENSG00000117266","ENSG00000117266","CDK18",181,383.25,4
"ENSG00000197958","ENSG00000197958","RPL12",182,384.5,4
"ENSG00000176720","ENSG00000176720","BOK",183,387.25,4
"ENSG00000148180","ENSG00000148180","GSN",184,394.5,4
"ENSG00000163630","ENSG00000163630","SYNPR",185,395.75,4
"ENSG00000099194","ENSG00000099194","SCD",186,397.25,4
"ENSG00000141540","ENSG00000141540","TTYH2",187,397.75,4
"ENSG00000151552","ENSG00000151552","QDPR",188,400.25,4
"ENSG00000119782","ENSG00000119782","FKBP1B",189,402.25,4
"ENSG00000108298","ENSG00000108298","RPL19",190,404.5,4
"ENSG00000171130","ENSG00000171130","ATP6V0E2",191,406.25,4
"ENSG00000174684","ENSG00000174684","B4GAT1",192,406.5,4
"ENSG00000169220","ENSG00000169220","RGS14",193,406.75,4
"ENSG00000109475","ENSG00000109475","RPL34",194.5,408.25,4
"ENSG00000245532","ENSG00000245532","NEAT1",194.5,408.25,4
"ENSG00000078018","ENSG00000078018","MAP2",196,408.75,4
"ENSG00000187514","ENSG00000187514","PTMA",197,409.75,4
"ENSG00000180354","ENSG00000180354","MTURN",198,410.75,4
